CombinationOrder,Seg,Point,ID,Tag No.,Type,Combination,Nominal,GlobalFX,GlobalFY,GlobalFZ,GlobalFR,GlobalDX,GlobalDY,GlobalDZ,GlobalDR,LocalDir1,Force1,Disp1,Gap1,LocalDir2,Force2,Disp2,Gap2,LocalDir3,Force3,Disp3,Gap3,Stiffness,Friction,ColdLoad,CoordX,CoordY,CoordZ
19,A,A35,A35  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,12,0,0,876,876,0.698,0,0.187,0.722,back,876,0.187,0.13,d-fr,0,0.698,0,l-fr,0,0,0,10000000000,0,0,-201.63,9.11,16.58
15,A,A36,A36  1,,Rod Hgr,COLD,12,0,-1179,0,1179,0.015,0,0.099,0.1,down,1179,0,0,#NAME?,0,0.099,0,#NAME?,0,0.015,0,10000000000,0,0,-213.63,9.11,16.58
16,A,A36,A36  1,,Rod Hgr,OPERATING,12,0,-1179,0,1179,0.283,0,0.091,0.298,down,1179,0,0,#NAME?,0,0.091,0,#NAME?,0,0.283,0,10000000000,0,0,-213.63,9.11,16.58
17,A,A36,A36  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1225,0,1225,0.303,0,0.212,0.37,down,1225,0,0,#NAME?,0,0.212,0,#NAME?,0,0.303,0,10000000000,0,0,-213.63,9.11,16.58
18,A,A36,A36  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1223,0,1223,0.698,0,0.161,0.716,down,1223,0,0,#NAME?,0,0.161,0,#NAME?,0,0.698,0,10000000000,0,0,-213.63,9.11,16.58
19,A,A36,A36  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1226,0,1226,0.717,0,0.28,0.77,down,1226,0,0,#NAME?,0,0.28,0,#NAME?,0,0.717,0,10000000000,0,0,-213.63,9.11,16.58
15,A,A37,A37  1,,Rod Hgr,COLD,12,0,-1255,0,1255,0.015,0,0.103,0.104,down,1255,0,0,#NAME?,0,0.103,0,#NAME?,0,0.015,0,10000000000,0,0,-225.63,9.11,16.58
16,A,A37,A37  1,,Rod Hgr,OPERATING,12,0,-1255,0,1255,0.303,0,0.094,0.317,down,1255,0,0,#NAME?,0,0.094,0,#NAME?,0,0.303,0,10000000000,0,0,-225.63,9.11,16.58
17,A,A37,A37  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1308,0,1308,0.323,0,0.413,0.524,down,1308,0,0,#NAME?,0,0.413,0,#NAME?,0,0.323,0,10000000000,0,0,-225.63,9.11,16.58
18,A,A37,A37  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1302,0,1302,0.717,0,0.157,0.734,down,1302,0,0,#NAME?,0,0.157,0,#NAME?,0,0.717,0,10000000000,0,0,-225.63,9.11,16.58
19,A,A37,A37  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1309,0,1309,0.737,0,0.475,0.876,down,1309,0,0,#NAME?,0,0.475,0,#NAME?,0,0.737,0,10000000000,0,0,-225.63,9.11,16.58
15,A,A38,A38  1,,Rod Hgr,COLD,12,0,-1314,0,1314,0.015,0,0.108,0.109,down,1314,0,0,#NAME?,0,0.108,0,#NAME?,0,0.015,0,10000000000,0,0,-237.63,9.11,16.58
16,A,A38,A38  1,,Rod Hgr,OPERATING,12,0,-1313,0,1313,0.322,0,0.098,0.336,down,1313,0,0,#NAME?,0,0.098,0,#NAME?,0,0.322,0,10000000000,0,0,-237.63,9.11,16.58
17,A,A38,A38  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1440,0,1440,0.342,0,0.619,0.707,down,1440,0,0,#NAME?,0,0.619,0,#NAME?,0,0.342,0,10000000000,0,0,-237.63,9.11,16.58
18,A,A38,A38  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1363,0,1363,0.737,0,0.155,0.753,down,1363,0,0,#NAME?,0,0.155,0,#NAME?,0,0.737,0,10000000000,0,0,-237.63,9.11,16.58
19,A,A38,A38  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1441,0,1441,0.756,0,0.674,1.013,down,1441,0,0,#NAME?,0,0.674,0,#NAME?,0,0.756,0,10000000000,0,0,-237.63,9.11,16.58
15,A,A40,A40  1,,Rod Hgr,COLD,12,0,-1467,0,1467,0.015,0,0.113,0.113,down,1467,0,0,#NAME?,0,0.113,0,#NAME?,0,0.015,0,10000000000,0,0,-249.63,9.11,16.58
16,A,A40,A40  1,,Rod Hgr,OPERATING,12,0,-1467,0,1467,0.341,0,0.102,0.356,down,1467,0,0,#NAME?,0,0.102,0,#NAME?,0,0.341,0,10000000000,0,0,-249.63,9.11,16.58
17,A,A40,A40  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1531,0,1531,0.361,0,0.761,0.843,down,1531,0,0,#NAME?,0,0.761,0,#NAME?,0,0.361,0,10000000000,0,0,-249.63,9.11,16.58
18,A,A40,A40  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1522,0,1522,0.756,0,0.152,0.771,down,1522,0,0,#NAME?,0,0.152,0,#NAME?,0,0.756,0,10000000000,0,0,-249.63,9.11,16.58
19,A,A40,A40  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1532,0,1532,0.776,0,0.81,1.122,down,1532,0,0,#NAME?,0,0.81,0,#NAME?,0,0.776,0,10000000000,0,0,-249.63,9.11,16.58
15,A,A41,A41  1,,Rod Hgr,COLD,12,0,-1257,0,1257,0.015,0,0.118,0.119,down,1257,0,0,#NAME?,0,0.118,0,#NAME?,0,0.015,0,10000000000,0,0,-264.34,9.11,16.58
16,A,A41,A41  1,,Rod Hgr,OPERATING,12,0,-1257,0,1257,0.365,0,0.104,0.379,down,1257,0,0,#NAME?,0,0.104,0,#NAME?,0,0.365,0,10000000000,0,0,-264.34,9.11,16.58
17,A,A41,A41  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1306,0,1306,0.385,0,0.771,0.862,down,1306,0,0,#NAME?,0,0.771,0,#NAME?,0,0.385,0,10000000000,0,0,-264.34,9.11,16.58
18,A,A41,A41  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1304,0,1304,0.78,0,0.142,0.793,down,1304,0,0,#NAME?,0,0.142,0,#NAME?,0,0.78,0,10000000000,0,0,-264.34,9.11,16.58
19,A,A41,A41  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1306,0,1306,0.8,0,0.809,1.137,down,1306,0,0,#NAME?,0,0.809,0,#NAME?,0,0.8,0,10000000000,0,0,-264.34,9.11,16.58
15,A,A42,A42  1,,Rod Hgr,COLD,12,0,-1065,0,1065,0.015,0,0.121,0.122,down,1065,0,0,#NAME?,0,0.121,0,#NAME?,0,0.015,0,10000000000,0,0,-273.63,9.11,16.58
16,A,A42,A42  1,,Rod Hgr,OPERATING,12,0,-1063,0,1063,0.38,0,0.105,0.394,down,1063,0,0,#NAME?,0,0.105,0,#NAME?,0,0.38,0,10000000000,0,0,-273.63,9.11,16.58
17,A,A42,A42  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1104,0,1104,0.4,0,0.669,0.779,down,1104,0,0,#NAME?,0,0.669,0,#NAME?,0,0.4,0,10000000000,0,0,-273.63,9.11,16.58
18,A,A42,A42  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1104,0,1104,0.795,0,0.136,0.807,down,1104,0,0,#NAME?,0,0.136,0,#NAME?,0,0.795,0,10000000000,0,0,-273.63,9.11,16.58
19,A,A42,A42  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1105,0,1105,0.815,0,0.699,1.074,down,1105,0,0,#NAME?,0,0.699,0,#NAME?,0,0.815,0,10000000000,0,0,-273.63,9.11,16.58
15,A,A43,A43  1,,Rod Hgr,COLD,12,0,-1028,0,1028,0.015,0,0.126,0.127,down,1028,0,0,#NAME?,0,0.126,0,#NAME?,0,0.015,0,10000000000,0,0,-285.63,9.11,16.58
16,A,A43,A43  1,,Rod Hgr,OPERATING,12,0,-1033,0,1033,0.399,0,0.109,0.413,down,1033,0,0,#NAME?,0,0.109,0,#NAME?,0,0.399,0,10000000000,0,0,-285.63,9.11,16.58
17,A,A43,A43  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1077,0,1077,0.419,0,0.428,0.599,down,1077,0,0,#NAME?,0,0.428,0,#NAME?,0,0.419,0,10000000000,0,0,-285.63,9.11,16.58
18,A,A43,A43  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1076,0,1076,0.814,0,0.132,0.825,down,1076,0,0,#NAME?,0,0.132,0,#NAME?,0,0.814,0,10000000000,0,0,-285.63,9.11,16.58
19,A,A43,A43  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1082,0,1082,0.834,0,0.451,0.948,down,1082,0,0,#NAME?,0,0.451,0,#NAME?,0,0.834,0,10000000000,0,0,-285.63,9.11,16.58
15,A,A44,A44  1,,Rod Hgr,COLD,12,0,-1836,0,1836,0.015,0,0.13,0.131,down,1836,0,0,#NAME?,0,0.13,0,#NAME?,0,0.015,0,10000000000,0,0,-297.63,9.11,16.58
16,A,A44,A44  1,,Rod Hgr,OPERATING,12,0,-1837,0,1837,0.418,0,0.117,0.434,down,1837,0,0,#NAME?,0,0.117,0,#NAME?,0,0.418,0,10000000000,0,0,-297.63,9.11,16.58
17,A,A44,A44  1,,Rod Hgr,OPERATING + E/W SEISMIC,12,0,1929,0,1929,0.438,0,0.117,0.454,down,1929,0,0,#NAME?,0,0.117,0,#NAME?,0,0.438,0,10000000000,0,0,-297.63,9.11,16.58
18,A,A44,A44  1,,Rod Hgr,OPERATING + N/S SEISMIC,12,0,1915,0,1915,0.834,0,0.137,0.845,down,1915,0,0,#NAME?,0,0.137,0,#NAME?,0,0.834,0,10000000000,0,0,-297.63,9.11,16.58
19,A,A44,A44  1,,Rod Hgr,OPERATING + ALL SEISMIC,12,0,1939,0,1939,0.853,0,0.137,0.864,down,1939,0,0,#NAME?,0,0.137,0,#NAME?,0,0.853,0,10000000000,0,0,-297.63,9.11,16.58
15,A,A44,A44  2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,12,0,0,0,0,0.015,0,0.13,0.131,forw,0,0.13,0.13,u-fr,0,0.015,0,l-fr,0,0,0,10000000000,0,0,-297.63,9.11,16.58
16,A,A44,A44  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,12,0,0,0,0,0.418,0,0.117,0.434,forw,0,0.117,0.13,u-fr,0,0.418,0,l-fr,0,0,0,10000000000,0,0,-297.63,9.11,16.58
17,A,A44,A44  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,12,0,0,407,407,0.438,0,0.117,0.454,back,407,0.117,0.13,d-fr,0,0.438,0,l-fr,0,0,0,10000000000,0,0,-297.63,9.11,16.58
18,A,A44,A44  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,12,0,0,0,0,0.834,0,0.137,0.845,back,0,0.137,0.13,d-fr,0,0.834,0,l-fr,0,0,0,10000000000,0,0,-297.63,9.11,16.58
19,A,A44,A44  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,12,0,0,407,407,0.853,0,0.137,0.864,back,407,0.137,0.13,d-fr,0,0.853,0,l-fr,0,0,0,10000000000,0,0,-297.63,9.11,16.58
15,B,B11,B11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-278,0,278,0.003,0,0.04,0.041,down,278,0,0,left,0,0.04,0.06,back,0,0.003,0,10000000000,0.3,0,-300.59,5.44,7.2
16,B,B11,B11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,37,-309,-43,314,0.003,0,0.04,0.04,down,309,0,0,rght,43,-0.04,0.06,back,37,0.003,0,10000000000,0.3,0,-300.59,5.44,7.2
17,B,B11,B11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,37,343,43,347,0.251,0,0.075,0.262,down,343,0,0,left,43,0.075,0.06,back,37,0.251,0,10000000000,0.3,0,-300.59,5.44,7.2
18,B,B11,B11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,37,339,43,343,0.658,0,0.059,0.66,down,339,0,0,left,43,0.059,0.06,back,37,0.658,0,10000000000,0.3,0,-300.59,5.44,7.2
19,B,B11,B11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,37,362,43,367,0.905,0,0.091,0.909,down,362,0,0,left,43,0.091,0.06,back,37,0.905,0,10000000000,0.3,0,-300.59,5.44,7.2
15,B,B14,B14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-8,0,8,0.003,0,0.042,0.042,down,8,0,0,left,0,0.042,0.06,back,0,0.003,0,10000000000,0.3,0,-302.71,5.44,7.2
16,B,B14,B14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,2,29,50,58,0.007,0.06,0.06,0.085,up,29,0.06,0.06,left,50,0.06,0.06,back,2,0.007,0,10000000000,0.3,0,-302.71,5.44,7.2
17,B,B14,B14  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,2,34,52,62,0.255,0.06,0.135,0.294,down,34,0.06,0,left,52,0.135,0.06,back,2,0.255,0,10000000000,0.3,0,-302.71,5.44,7.2
18,B,B14,B14  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,2,54,55,78,0.661,0.06,0.135,0.678,down,54,0.06,0,left,55,0.135,0.06,back,2,0.661,0,10000000000,0.3,0,-302.71,5.44,7.2
19,B,B14,B14  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,2,59,58,83,0.909,0.06,0.206,0.933,down,59,0.06,0,left,58,0.206,0.06,back,2,0.909,0,10000000000,0.3,0,-302.71,5.44,7.2
15,C,C11,C11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-281,0,281,0.019,0,0.019,0.027,down,281,0,0,rght,0,0.019,0.06,forw,0,0.019,0,10000000000,0.3,0,-238.67,5.3,7.2
16,C,C11,C11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,32,-226,17,229,0.02,0,0.019,0.028,down,226,0,0,rght,17,0.019,0.06,forw,32,0.02,0,10000000000,0.3,0,-238.67,5.3,7.2
17,C,C11,C11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,32,337,153,372,0.22,0,0.05,0.226,down,337,0,0,left,153,0.05,0.06,back,32,0.22,0,10000000000,0.3,0,-238.67,5.3,7.2
18,C,C11,C11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,32,245,17,248,0.769,0,0.061,0.771,down,245,0,0,left,17,0.061,0.06,back,32,0.769,0,10000000000,0.3,0,-238.67,5.3,7.2
19,C,C11,C11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,32,346,153,379,0.968,0,0.09,0.972,down,346,0,0,left,153,0.09,0.06,back,32,0.968,0,10000000000,0.3,0,-238.67,5.3,7.2
15,C,C14,C14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.019,0,0.018,0.027,down,6,0,0,rght,0,0.018,0.06,forw,0,0.019,0,10000000000,0.3,0,-236.55,5.3,7.2
16,C,C14,C14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-1,-61,-18,63,0.016,0,-0.039,0.042,down,61,0,0,left,18,0.039,0.06,back,1,-0.016,0,10000000000,0.3,0,-236.55,5.3,7.2
17,C,C14,C14  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,1,80,18,82,0.216,0,0.093,0.236,down,80,0,0,left,18,0.093,0.06,back,1,0.216,0,10000000000,0.3,0,-236.55,5.3,7.2
18,C,C14,C14  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,1,69,19,72,0.765,0.042,0.07,0.769,down,69,0.042,0,left,19,0.07,0.06,back,1,0.765,0,10000000000,0.3,0,-236.55,5.3,7.2
19,C,C14,C14  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,1,89,19,91,0.964,0.042,0.122,0.973,down,89,0.042,0,left,19,0.122,0.06,back,1,0.964,0,10000000000,0.3,0,-236.55,5.3,7.2
15,D,D11,D11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-281,0,281,0.019,0,-0.002,0.019,down,281,0,0,left,0,0.002,0.06,forw,0,0.019,0,10000000000,0.3,0,-183.46,5.3,7.2
16,D,D11,D11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,23,-240,13,242,0.019,0,-0.002,0.019,down,240,0,0,rght,13,-0.002,0.06,forw,23,0.019,0,10000000000,0.3,0,-183.46,5.3,7.2
17,D,D11,D11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,23,277,55,283,0.141,0,0.046,0.148,down,277,0,0,left,55,0.046,0.06,back,23,0.141,0,10000000000,0.3,0,-183.46,5.3,7.2
18,D,D11,D11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,23,265,18,266,0.776,0,0.044,0.777,down,265,0,0,left,18,0.044,0.06,back,23,0.776,0,10000000000,0.3,0,-183.46,5.3,7.2
19,D,D11,D11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,23,291,59,298,0.896,0,0.087,0.901,down,291,0,0,left,59,0.087,0.06,back,23,0.896,0,10000000000,0.3,0,-183.46,5.3,7.2
15,D,D14,D14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.019,0,-0.003,0.019,down,6,0,0,left,0,0.003,0.06,forw,0,0.019,0,10000000000,0.3,0,-181.34,5.3,7.2
16,D,D14,D14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-1,-45,-13,47,0.016,0,-0.043,0.045,down,45,0,0,left,13,0.043,0.06,back,1,-0.016,0,10000000000,0.3,0,-181.34,5.3,7.2
17,D,D14,D14  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,1,51,24,56,0.137,0,0.088,0.163,down,51,0,0,left,24,0.088,0.06,back,1,0.137,0,10000000000,0.3,0,-181.34,5.3,7.2
18,D,D14,D14  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,1,55,13,56,0.772,0.042,0.077,0.777,down,55,0.042,0,left,13,0.077,0.06,back,1,0.772,0,10000000000,0.3,0,-181.34,5.3,7.2
19,D,D14,D14  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,1,60,24,65,0.893,0.042,0.121,0.902,down,60,0.042,0,left,24,0.121,0.06,back,1,0.893,0,10000000000,0.3,0,-181.34,5.3,7.2
15,E,E12,E12  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-280,0,280,0.018,0,-0.024,0.03,down,280,0,0,left,0,0.024,0.06,forw,0,0.018,0,10000000000,0.3,0,-134.29,5.3,7.2
16,E,E12,E12  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,15,-252,10,253,0.019,0,-0.023,0.03,down,252,0,0,rght,10,-0.023,0.06,forw,15,0.019,0,10000000000,0.3,0,-134.29,5.3,7.2
17,E,E12,E12  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,15,377,157,408,0.165,0,0.083,0.185,down,377,0,0,left,157,0.083,0.06,back,15,0.165,0,10000000000,0.3,0,-134.29,5.3,7.2
18,E,E12,E12  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,15,284,21,285,0.789,0,0.05,0.791,down,284,0,0,left,21,0.05,0.06,back,15,0.789,0,10000000000,0.3,0,-134.29,5.3,7.2
19,E,E12,E12  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,15,398,168,432,0.935,0,0.108,0.941,down,398,0,0,left,168,0.108,0.06,back,15,0.935,0,10000000000,0.3,0,-134.29,5.3,7.2
15,E,E15,E15  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.018,0,-0.024,0.031,down,6,0,0,left,0,0.024,0.06,forw,0,0.018,0,10000000000,0.3,0,-132.18,5.3,7.2
16,E,E15,E15  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-1,-31,-9,33,0.015,0,-0.049,0.052,down,31,0,0,left,9,0.049,0.06,back,1,-0.015,0,10000000000,0.3,0,-132.18,5.3,7.2
17,E,E15,E15  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,1,54,9,54,0.162,0,0.064,0.174,down,54,0,0,left,9,0.064,0.06,back,1,0.162,0,10000000000,0.3,0,-132.18,5.3,7.2
18,E,E15,E15  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,1,42,9,43,0.785,0.042,0.104,0.793,down,42,0.042,0,left,9,0.104,0.06,back,1,0.785,0,10000000000,0.3,0,-132.18,5.3,7.2
19,E,E15,E15  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,1,64,9,65,0.931,0.042,0.118,0.94,down,64,0.042,0,left,9,0.118,0.06,back,1,0.931,0,10000000000,0.3,0,-132.18,5.3,7.2
15,F,F11,F11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-279,0,279,0.001,0,-0.041,0.041,down,279,0,0,rght,0,0.041,0.06,back,0,0.001,0,10000000000,0.3,0,-99.12,5.3,7.2
16,F,F11,F11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,5,-284,-2,284,0.001,0,-0.041,0.041,down,284,0,0,rght,2,0.041,0.06,back,5,0.001,0,10000000000,0.3,0,-99.12,5.3,7.2
17,F,F11,F11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,5,301,13,302,0.052,0,0.112,0.123,down,301,0,0,left,13,0.112,0.06,back,5,0.052,0,10000000000,0.3,0,-99.12,5.3,7.2
18,F,F11,F11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,5,306,2,306,0.691,0,0.083,0.696,down,306,0,0,left,2,0.083,0.06,back,5,0.691,0,10000000000,0.3,0,-99.12,5.3,7.2
19,F,F11,F11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,5,313,13,314,0.741,0,0.153,0.757,down,313,0,0,left,13,0.153,0.06,back,5,0.741,0,10000000000,0.3,0,-99.12,5.3,7.2
15,F,F14,F14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.001,0,-0.039,0.039,down,6,0,0,rght,0,0.039,0.06,back,0,0.001,0,10000000000,0.3,0,-101.23,5.3,7.2
16,F,F14,F14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,0,0,0,0,0.005,0.006,-0.019,0.021,up,0,0.006,0.06,rght,0,0.019,0.06,back,0,0.005,0,10000000000,0.3,0,-101.23,5.3,7.2
17,F,F14,F14  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,0,2,13,13,0.055,0.006,0.09,0.106,down,2,0.006,0,left,13,0.09,0.06,back,0,0.055,0,10000000000,0.3,0,-101.23,5.3,7.2
18,F,F14,F14  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,0,24,11,26,0.694,0.006,0.035,0.695,down,24,0.006,0,left,11,0.035,0.06,back,0,0.694,0,10000000000,0.3,0,-101.23,5.3,7.2
19,F,F14,F14  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,0,26,24,35,0.745,0.006,0.105,0.752,down,26,0.006,0,left,24,0.105,0.06,back,0,0.745,0,10000000000,0.3,0,-101.23,5.3,7.2
15,G,G11,G11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-279,0,279,0.001,0,-0.043,0.043,down,279,0,0,rght,0,0.043,0.06,back,0,0.001,0,10000000000,0.3,0,-91.1,5.3,7.2
16,G,G11,G11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,4,-286,-5,286,0.001,0,-0.043,0.043,down,286,0,0,rght,5,0.043,0.06,back,4,0.001,0,10000000000,0.3,0,-91.1,5.3,7.2
17,G,G11,G11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,4,304,5,305,0.006,0,0.116,0.116,down,304,0,0,left,5,0.116,0.06,back,4,0.006,0,10000000000,0.3,0,-91.1,5.3,7.2
18,G,G11,G11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,4,315,5,315,0.735,0,0.109,0.743,down,315,0,0,left,5,0.109,0.06,back,4,0.735,0,10000000000,0.3,0,-91.1,5.3,7.2
19,G,G11,G11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,4,322,5,322,0.74,0,0.18,0.762,down,322,0,0,left,5,0.18,0.06,back,4,0.74,0,10000000000,0.3,0,-91.1,5.3,7.2
15,G,G14,G14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.001,0,-0.042,0.042,down,6,0,0,rght,0,0.042,0.06,back,0,0.001,0,10000000000,0.3,0,-93.22,5.3,7.2
16,G,G14,G14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,0,0,0,0,0.004,0.003,-0.024,0.024,up,0,0.003,0.06,rght,0,0.024,0.06,back,0,0.004,0,10000000000,0.3,0,-93.22,5.3,7.2
17,G,G14,G14  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,0,1,8,8,0.01,0.003,0.096,0.097,down,1,0.003,0,left,8,0.096,0.06,back,0,0.01,0,10000000000,0.3,0,-93.22,5.3,7.2
18,G,G14,G14  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,0,26,4,26,0.739,0.003,0.038,0.74,down,26,0.003,0,left,4,0.038,0.06,back,0,0.739,0,10000000000,0.3,0,-93.22,5.3,7.2
19,G,G14,G14  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,0,27,12,29,0.744,0.003,0.109,0.752,down,27,0.003,0,left,12,0.109,0.06,back,0,0.744,0,10000000000,0.3,0,-93.22,5.3,7.2
15,H,H11,H11  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-279,0,279,0.017,0,-0.046,0.049,down,279,0,0,left,0,0.046,0.06,forw,0,0.017,0,10000000000,0.3,0,-86.22,5.3,7.2
16,H,H11,H11  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,7,-274,-5,274,0.017,0,-0.046,0.049,down,274,0,0,left,5,0.046,0.06,forw,7,0.017,0,10000000000,0.3,0,-86.22,5.3,7.2
17,H,H11,H11  1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,7,295,7,295,0.034,0,0.121,0.126,down,295,0,0,left,7,0.121,0.06,back,7,0.034,0,10000000000,0.3,0,-86.22,5.3,7.2
18,H,H11,H11  1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,7,291,5,292,0.769,0,0.084,0.774,down,291,0,0,left,5,0.084,0.06,back,7,0.769,0,10000000000,0.3,0,-86.22,5.3,7.2
19,H,H11,H11  1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,7,302,7,302,0.785,0,0.158,0.8,down,302,0,0,left,7,0.158,0.06,back,7,0.785,0,10000000000,0.3,0,-86.22,5.3,7.2
15,H,H14,H14  1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-6,0,6,0.017,0,-0.047,0.05,down,6,0,0,left,0,0.047,0.06,forw,0,0.017,0,10000000000,0.3,0,-84.1,5.3,7.2
16,H,H14,H14  1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-2,-15,-4,15,0.014,0,-0.055,0.057,down,15,0,0,left,4,0.055,0.06,back,2,-0.014,0,10000000000,0.3,0,-84.1,5.3,7.2
